cluster_id	protein_count	taxon_count	GO_domain_ids	GO_domain_description	IPR_domain_ids	IPR_domain_description	Pfam_domain_ids	Pfam_domain_description
OG0004064	23	23	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0004065	23	23	None	None	IPR000836	Domain Phosphoribosyltransferase domain	PF00156	Phosphoribosyl transferase domain
OG0004066	23	23	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 	IPR000182	Domain GNAT domain	PF00583;PF13673	Acetyltransferase (GNAT) family;Acetyltransferase (GNAT) domain
OG0004067	23	23	GO:0003848;GO:0009396;GO:0042558	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity ;folic acid-containing compound biosynthetic process ;pteridine-containing compound metabolic process 	IPR000550;IPR000489	Domain 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK;Domain Pterin-binding domain	PF01288;PF00809	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK);Pterin binding enzyme
OG0004068	23	23	GO:0018580	nitronate monooxygenase activity 	IPR004136	Domain Nitronate monooxygenase	PF03060	Nitronate monooxygenase
OG0004069	23	23	GO:0005096	GTPase activator activity 	IPR001164	Domain Arf GTPase activating protein	PF01412	Putative GTPase activating protein for Arf
OG0004070	23	23	GO:0005744;GO:0030150	TIM23 mitochondrial import inner membrane translocase complex ;protein import into mitochondrial matrix 	IPR013261	Family Mitochondrial import inner membrane translocase subunit Tim21	PF08294	TIM21
OG0004071	23	23	GO:0005515	protein binding 	IPR001487;IPR000210	Domain Bromodomain;Domain BTB/POZ domain	PF00439;PF00651	Bromodomain;BTB/POZ domain
OG0004072	23	23	None	None	None	None	None	None
OG0004073	23	23	None	None	None	None	None	None
OG0004074	23	23	GO:0016301	kinase activity 	IPR001206	Domain Diacylglycerol kinase, catalytic domain	PF00781	Diacylglycerol kinase catalytic domain
OG0004075	23	23	GO:0003723;GO:0004809;GO:0008033	RNA binding ;N/A;tRNA processing 	IPR002905	Family tRNA methyltransferase, Trm1	PF02005	N2,N2-dimethylguanosine tRNA methyltransferase
OG0004076	23	23	None	None	IPR002698	Family 5-formyltetrahydrofolate cyclo-ligase	PF01812	5-formyltetrahydrofolate cyclo-ligase family
OG0004077	23	23	None	None	IPR013598	Domain Exportin-1/Importin-beta-like	PF08389	Exportin 1-like protein
OG0004078	23	22	GO:0005524;GO:0016020;GO:0140359	ATP binding ;membrane ;ABC-type transporter activity 	IPR003439;IPR043926;IPR013525	Domain ABC transporter-like, ATP-binding domain;Domain ABC transporter family G domain;Domain ABC-2 type transporter, transmembrane domain	PF00005;PF19055;PF01061	ABC transporter;ABC-2 type transporter;ABC-2 type transporter
OG0004079	23	23	GO:0008033	tRNA processing 	IPR002738	Family RNase P subunit p30	PF01876	RNase P subunit p30
OG0004080	23	23	GO:0003924;GO:0005525	GTPase activity ;GTP binding 	IPR006689	Family Small GTPase superfamily, ARF/SAR type	PF00025	ADP-ribosylation factor family
OG0004081	23	23	None	None	IPR001247;IPR015847	Domain Exoribonuclease, phosphorolytic domain 1;Domain Exoribonuclease, phosphorolytic domain 2	PF01138;PF03725	3' exoribonuclease family, domain 1;3' exoribonuclease family, domain 2
OG0004082	23	23	None	None	None	None	None	None
OG0004083	23	23	None	None	IPR013744	Family Fusarinine C esterase SidJ	PF08538	Protein of unknown function (DUF1749)
OG0004084	23	23	None	None	None	None	None	None
OG0004085	23	23	GO:0016020;GO:0055085	membrane ;transmembrane transport 	IPR004841	Domain Amino acid permease/ SLC12A domain	PF00324	Amino acid permease
OG0004086	23	23	None	None	IPR006674	Domain HD domain	PF01966	HD domain
OG0004087	23	21	None	None	None	None	None	None
OG0004088	23	23	GO:0008270	zinc ion binding 	IPR013085	Domain U1-C, C2H2-type zinc finger	PF06220	U1 zinc finger
OG0004089	23	23	None	None	IPR009038	Domain GOLD domain	PF01105	emp24/gp25L/p24 family/GOLD
OG0004090	23	23	None	None	IPR005631	Family Flavinator of succinate dehydrogenase	PF03937	Flavinator of succinate dehydrogenase
OG0004091	23	23	GO:0000444;GO:0007059;GO:0051301	MIS12/MIND type complex ;chromosome segregation ;cell division 	IPR013218	Family Kinetochore-associated protein Dsn1/Mis13	PF08202	Mis12-Mtw1 protein family
OG0004092	23	23	GO:0003700;GO:0006355	DNA-binding transcription factor activity ;regulation of DNA-templated transcription 	IPR020956;IPR004827;IPR021756;IPR021755	Domain Transcription factor Aft1, osmotic stress domain;Domain Basic-leucine zipper domain;Domain Transcription factor Aft1, HRR domain;Domain Transcription factor Aft1, HRA domain	PF11785;PF00170;PF11787;PF11786	Aft1 osmotic stress response (OSM) domain;bZIP transcription factor;Aft1 HRR domain;Aft1 HRA domain
OG0004093	23	23	None	None	IPR004045	Domain Glutathione S-transferase, N-terminal	PF13417	Glutathione S-transferase, N-terminal domain
OG0004094	23	23	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR001248	Family Purine-cytosine permease	PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin
OG0004095	23	23	GO:0005886	plasma membrane 	IPR009571	Family Membrane protein SUR7/Rim9-like, fungi	PF06687	SUR7/PalI family
OG0004096	23	23	None	None	None	None	None	None
OG0004097	23	23	None	None	IPR001498	Domain Impact, N-terminal	PF01205	Uncharacterized protein family UPF0029
OG0004098	23	23	None	None	IPR009288	Domain Gamma-glutamylcyclotransferase, AIG2-like domain	PF06094	Gamma-glutamyl cyclotransferase, AIG2-like
OG0004099	23	23	None	None	None	None	None	None
OG0004100	23	23	GO:0005515	protein binding 	IPR046805;IPR003151;IPR003152;IPR046807;IPR000403	Repeat Tra1, HEAT repeat ring region;Domain PIK-related kinase, FAT;Domain FATC domain;Repeat Tra1, HEAT repeat central region;Domain Phosphatidylinositol 3-/4-kinase, catalytic domain	PF20206;PF02259;PF02260;PF20175;PF00454	Tra1 HEAT repeat ring region;FAT domain;FATC domain;Tra1 HEAT repeat central region;Phosphatidylinositol 3- and 4-kinase
OG0004101	23	21	GO:0003677	DNA binding 	IPR001356	Domain Homeodomain	PF00046	Homeodomain
OG0004102	23	23	GO:0004408;GO:0005739	holocytochrome-c synthase activity ;mitochondrion 	IPR000511	Family Holocytochrome c/c1 synthase	PF01265	Cytochrome c/c1 heme lyase
OG0004103	23	23	None	None	IPR022761;IPR029419	Domain Fumarate lyase, N-terminal;Domain Argininosuccinate lyase, C-terminal	PF00206;PF14698	Lyase;Argininosuccinate lyase C-terminal
OG0004104	23	23	None	None	None	None	None	None
OG0004105	23	23	GO:0003735	structural constituent of ribosome 	IPR026569	Family Large ribosomal subunit protein bL28	PF00830	Ribosomal L28 family
OG0004106	23	23	None	None	None	None	None	None
OG0004107	23	23	GO:0009058;GO:0030170	biosynthetic process ;pyridoxal phosphate binding 	IPR004839	Domain Aminotransferase, class I/classII, large domain	PF00155	Aminotransferase class I and II
OG0004108	23	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0004109	23	23	None	None	None	None	PF13641	Glycosyltransferase like family 2
OG0004110	23	23	GO:0000272;GO:0008810	polysaccharide catabolic process ;cellulase activity 	IPR002594	Family Glycoside hydrolase family 12	PF01670	Glycosyl hydrolase family 12
OG0004111	23	23	None	None	None	None	None	None
OG0004112	23	23	GO:0003924;GO:0005525	GTPase activity ;GTP binding 	IPR001806	Family Small GTPase	PF00071	Ras family
OG0004113	23	23	None	None	IPR031342	Family Meiotically up-regulated gene 163 protein-like	PF17119	Mitochondrial protein up-regulated during meiosis
OG0004114	23	23	None	None	IPR039551	Domain Choline/carnitine acyltransferase domain	PF00755	Choline/Carnitine o-acyltransferase
OG0004115	23	23	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0004116	23	23	None	None	IPR019510	Domain A-kinase anchor protein 7-like, phosphoesterase domain	PF10469	AKAP7 2'5' RNA ligase-like domain
OG0004117	23	23	GO:0005515	protein binding 	IPR001680	Repeat WD40 repeat	PF00400	WD domain, G-beta repeat
OG0004118	23	23	GO:0005515	protein binding 	IPR001680;IPR022100	Repeat WD40 repeat;Domain Minichromosome loss protein Mcl1, middle region	PF00400;PF12341	WD domain, G-beta repeat;Minichromosome loss protein, Mcl1, middle region
OG0004119	23	23	GO:0003700;GO:0006355;GO:0043565	DNA-binding transcription factor activity ;regulation of DNA-templated transcription ;sequence-specific DNA binding 	IPR000232	Domain Heat shock factor (HSF)-type, DNA-binding	PF00447	HSF-type DNA-binding
OG0004120	23	23	None	None	None	None	None	None
OG0004121	23	23	None	None	IPR002347	Family Short-chain dehydrogenase/reductase SDR	PF00106	short chain dehydrogenase
OG0004122	23	23	None	None	IPR003121	Domain SWIB/MDM2 domain	PF02201	SWIB/MDM2 domain
OG0004123	23	23	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0004124	23	23	None	None	None	None	None	None
OG0004125	23	23	None	None	IPR004000	Family Actin family	PF00022	Actin
OG0004126	23	23	GO:0003677;GO:0006351	DNA binding ;DNA-templated transcription 	IPR008806;IPR013197	Domain RNA polymerase III Rpc82, C -terminal;Domain RNA polymerase III subunit RPC82-related, helix-turn-helix	PF05645;PF08221	RNA polymerase III subunit RPC82;RNA polymerase III subunit RPC82 helix-turn-helix domain
OG0004127	23	23	None	None	IPR011765;IPR007863	Domain Peptidase M16, N-terminal;Domain Peptidase M16, C-terminal	PF00675;PF05193	Insulinase (Peptidase family M16);Peptidase M16 inactive domain
OG0004128	23	23	GO:0017196;GO:0031417	N-terminal peptidyl-methionine acetylation ;NatC complex 	IPR007244	Family -alpha-acetyltransferase 35, NatC auxiliary subunit	PF04112	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase
OG0004129	23	23	None	None	IPR018108	Repeat Mitochondrial substrate/solute carrier	PF00153	Mitochondrial carrier protein
OG0004130	23	23	None	None	IPR013665	Domain Sfi1 spindle body	PF08457	Sfi1 spindle body protein
OG0004131	23	23	None	None	IPR013878	Family Mo25-like	PF08569	Mo25-like
OG0004132	23	23	GO:0006807	N/A	IPR003010	Domain Carbon-nitrogen hydrolase	PF00795	Carbon-nitrogen hydrolase
OG0004133	23	23	GO:0005669;GO:0006352	transcription factor TFIID complex ;DNA-templated transcription initiation 	IPR007900	Domain Transcription initiation factor TFIID component TAF4, C-terminal	PF05236	Transcription initiation factor TFIID component TAF4 family
OG0004134	23	23	None	None	IPR021718;IPR022712;IPR011108;IPR001279	Domain Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term;Domain Beta-Casp domain;Domain Zn-dependent metallo-hydrolase, RNA specificity domain;Domain Metallo-beta-lactamase	PF11718;PF10996;PF07521;PF00753	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term;Beta-Casp domain;Zn-dependent metallo-hydrolase RNA specificity domain;Metallo-beta-lactamase superfamily
OG0004135	23	23	None	None	IPR018108	Repeat Mitochondrial substrate/solute carrier	PF00153	Mitochondrial carrier protein
OG0004136	23	23	None	None	None	None	None	None
OG0004137	23	23	GO:0000166;GO:0004812;GO:0005524;GO:0006418	nucleotide binding ;aminoacyl-tRNA ligase activity ;ATP binding ;tRNA aminoacylation for protein translation 	IPR002314;IPR015866	Domain Aminoacyl-tRNA synthetase, class II (G/ P/ S/T);Domain Serine-tRNA synthetase, type1, N-terminal	PF00587;PF02403	tRNA synthetase class II core domain (G, H, P, S and T);Seryl-tRNA synthetase N-terminal domain
OG0004138	23	23	None	None	IPR021475	Family Plasticity-Associated Neural Transcript Short/Early meiotic induction protein 1-like	PF11326	Synaptic plasticity regulator PANTS-like
OG0004139	23	23	GO:0003723	RNA binding 	IPR018850;IPR000504	Domain Mitochondrial escape protein 2, C-terminal;Domain RNA recognition motif domain	PF10443;PF00076	RNA12 protein;RNA recognition motif
OG0004140	23	23	GO:0005524	ATP binding 	IPR041048;IPR010339	Domain RuvB-like, AAA-lid domain;Domain TIP49, P-loop domain	PF17856;PF06068	TIP49 AAA-lid domain;TIP49 P-loop domain
OG0004141	23	23	GO:0016020	membrane 	IPR000620	Domain EamA domain	PF00892	EamA-like transporter family
OG0004142	23	23	None	None	IPR016477	Family Fructosamine/Ketosamine-3-kinase	PF03881	Fructosamine kinase
OG0004143	23	23	GO:0003824;GO:0050660	catalytic activity ;flavin adenine dinucleotide binding 	IPR006094;IPR004113	Domain FAD linked oxidase, N-terminal;Domain FAD-binding oxidoreductase/transferase, type 4, C-terminal	PF01565;PF02913	FAD binding domain ;FAD linked oxidases, C-terminal domain
OG0004144	23	23	GO:0005839;GO:0051603;GO:0006511;GO:0019773	proteasome core complex ;proteolysis involved in protein catabolic process ;ubiquitin-dependent protein catabolic process ;proteasome core complex, alpha-subunit complex 	IPR001353;IPR000426	Family Proteasome, subunit alpha/beta;Domain Proteasome alpha-subunit, N-terminal domain	PF00227;PF10584	Proteasome subunit;Proteasome subunit A N-terminal signature
OG0004145	23	23	GO:0008270	zinc ion binding 	IPR008913	Domain Zinc finger, CHY-type	PF05495	CHY zinc finger
OG0004146	23	23	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0004147	23	23	None	None	IPR013057	Domain Amino acid transporter, transmembrane domain	PF01490	Transmembrane amino acid transporter protein
OG0004148	23	23	None	None	IPR019417	Domain Domain of unknown function DUF2415	PF10313	Uncharacterised protein domain (DUF2415)
OG0004149	23	23	GO:0005524;GO:0140662	ATP binding ;ATP-dependent protein folding chaperone 	IPR013126	Family Heat shock protein 70 family	PF00012	Hsp70 protein
OG0004150	23	23	GO:0005047;GO:0005786;GO:0006614;GO:0008312;GO:0030942	signal recognition particle binding ;signal recognition particle, endoplasmic reticulum targeting ;SRP-dependent cotranslational protein targeting to membrane ;7S RNA binding ;endoplasmic reticulum signal peptide binding 	IPR026258	Family Signal recognition particle subunit SRP68	PF16969	RNA-binding signal recognition particle 68
OG0004151	23	23	None	None	IPR002885	Repeat Pentatricopeptide repeat	PF13812	Pentatricopeptide repeat domain
OG0004152	23	23	None	None	None	None	None	None
OG0004153	23	23	GO:0007165	signal transduction 	IPR000198;IPR001781	Domain Rho GTPase-activating protein domain;Domain Zinc finger, LIM-type	PF00620;PF00412	RhoGAP domain;LIM domain
OG0004154	23	23	None	None	IPR007886	Domain Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal	PF05222	Alanine dehydrogenase/PNT, N-terminal domain
OG0004155	23	23	None	None	IPR024395	Domain CLASP N-terminal domain	PF12348	CLASP N terminal
OG0004156	23	23	None	None	None	None	PF08700	Vps51/EXO84/COG1 N-terminal
OG0004157	23	23	None	None	IPR001753	Family Enoyl-CoA hydratase/isomerase	PF00378	Enoyl-CoA hydratase/isomerase
OG0004158	23	23	GO:0003676;GO:0005524	nucleic acid binding ;ATP binding 	IPR018973;IPR001650;IPR011545	Domain MrfA-like Zn-binding domain;Domain Helicase, C-terminal domain-like;Domain DEAD/DEAH box helicase domain	PF09369;PF00271;PF00270	MrfA Zn-binding domain;Helicase conserved C-terminal domain;DEAD/DEAH box helicase
OG0004159	23	22	None	None	IPR012939;IPR041371	Domain Glycosyl hydrolase family 92;Domain Glycosyl hydrolase family 92 N-terminal domain	PF07971;PF17678	Glycosyl hydrolase family 92 catalytic domain;Glycosyl hydrolase family 92 N-terminal domain
OG0004160	23	23	None	None	IPR007318	Family Phospholipid methyltransferase	PF04191	Phospholipid methyltransferase 
OG0004161	23	23	None	None	None	None	None	None
OG0004162	23	23	None	None	IPR047104	Domain Bridge-like lipid transfer protein family member 1, N-terminal	PF20413	BLTP1 N-terminal region
OG0004163	23	23	GO:0003746;GO:0003924;GO:0005525	translation elongation factor activity ;GTPase activity ;GTP binding 	IPR041095;IPR004161;IPR000640;IPR005517;IPR000795	Domain Elongation Factor G, domain II;Domain Translation elongation factor EFTu-like, domain 2;Domain Elongation factor EFG, domain V-like;Domain Translation elongation factor EFG/EF2, domain IV;Domain Translational (tr)-type GTP-binding domain	PF14492;PF03144;PF00679;PF03764;PF00009	Elongation Factor G, domain III;Elongation factor Tu domain 2;Elongation factor G C-terminus;Elongation factor G, domain IV;Elongation factor Tu GTP binding domain
OG0004164	23	23	GO:0006397;GO:0003723	mRNA processing ;RNA binding 	IPR002483;IPR000504	Domain PWI domain;Domain RNA recognition motif domain	PF01480;PF00076	PWI domain;RNA recognition motif
OG0004165	23	23	GO:0004489;GO:0006555	methylenetetrahydrofolate reductase (NAD(P)H) activity ;methionine metabolic process 	IPR003171	Family Methylenetetrahydrofolate reductase-like	PF02219	Methylenetetrahydrofolate reductase
OG0004166	23	23	GO:0003677;GO:0006355	DNA binding ;regulation of DNA-templated transcription 	IPR008422	Domain KN homeodomain	PF05920	Homeobox KN domain
OG0004167	23	23	None	None	None	None	PF14580	Leucine-rich repeat
OG0004168	23	23	None	None	None	None	None	None
OG0004169	23	23	None	None	IPR002885	Repeat Pentatricopeptide repeat	PF13041	PPR repeat family 
OG0004170	23	23	GO:0000166;GO:0003677;GO:0003887;GO:0006260	nucleotide binding ;DNA binding ;DNA-directed DNA polymerase activity ;DNA replication 	IPR024647;IPR006134;IPR015088;IPR006133	Domain DNA polymerase alpha catalytic subunit, N-terminal domain;Domain DNA-directed DNA polymerase, family B, multifunctional domain;Domain Zinc finger, DNA-directed DNA polymerase, family B, alpha;Domain DNA-directed DNA polymerase, family B, exonuclease domain	PF12254;PF00136;PF08996;PF03104	DNA polymerase alpha subunit p180 N terminal;DNA polymerase family B;DNA Polymerase alpha zinc finger;DNA polymerase family B, exonuclease domain
