#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0005181	23	23	None	None
OG0005182	23	23	PF00082;PF05922	Subtilase family;Peptidase inhibitor I9
OG0005183	23	23	PF03435;PF16653	Saccharopine dehydrogenase NADP binding domain;Saccharopine dehydrogenase C-terminal domain
OG0005184	23	23	PF03345	Oligosaccharyltransferase 48 kDa subunit beta
OG0005185	23	23	PF00149	Calcineurin-like phosphoesterase
OG0005186	23	23	PF06246	Isy1-like splicing family
OG0005187	23	22	PF08030;PF08022;PF01794	Ferric reductase NAD binding domain;FAD-binding domain;Ferric reductase like transmembrane component
OG0005188	23	23	PF00291;PF00290	Pyridoxal-phosphate dependent enzyme;Tryptophan synthase alpha chain
OG0005189	23	23	None	None
OG0005190	23	23	PF00069	Protein kinase domain
OG0005191	23	23	PF05241	EXPERA (EXPanded EBP superfamily) 
OG0005192	23	23	None	None
OG0005193	23	23	None	None
OG0005194	23	23	PF09350	DnaJ homologue, subfamily C, member 28, conserved domain
OG0005195	23	23	PF00303	Thymidylate synthase
OG0005196	23	23	None	None
OG0005197	23	23	PF12002;PF16193;PF00004	MgsA AAA+ ATPase C terminal;AAA C-terminal domain;ATPase family associated with various cellular activities (AAA)
OG0005198	23	23	PF01521	Iron-sulphur cluster biosynthesis
OG0005199	23	23	PF08427	Armadillo-like helical domain-containing protein 3, C-terminal
OG0005200	23	23	None	None
OG0005201	23	23	PF00249	Myb-like DNA-binding domain
OG0005202	23	23	PF00722	Glycosyl hydrolases family 16
OG0005203	23	23	PF01793	Glycolipid 2-alpha-mannosyltransferase
OG0005204	23	23	PF15377	Domain of unknown function (DUF4604)
OG0005205	23	23	PF01215	Cytochrome c oxidase subunit Vb
OG0005206	23	23	PF09349	OHCU decarboxylase
OG0005207	23	23	PF00400;PF08606	WD domain, G-beta repeat;Prp19/Pso4-like
OG0005208	23	23	PF07958	Protein of unknown function (DUF1688)
OG0005209	23	23	PF00628;PF02373;PF02375;PF08429;PF01388;PF02928	PHD-finger;JmjC domain, hydroxylase;jmjN domain;PLU-1-like protein;ARID/BRIGHT DNA binding domain;C5HC2 zinc finger
OG0005210	23	23	PF01541	GIY-YIG catalytic domain
OG0005211	23	23	PF01851;PF18004;PF13646	Proteasome/cyclosome repeat;26S proteasome regulatory subunit RPN2 C-terminal domain;HEAT repeats
OG0005212	23	23	PF01822	WSC domain
OG0005213	23	23	PF00249	Myb-like DNA-binding domain
OG0005214	23	23	PF00709	Adenylosuccinate synthetase
OG0005215	23	23	PF00875;PF03441	DNA photolyase;FAD binding domain of DNA photolyase
OG0005216	23	23	PF00332	Glycosyl hydrolases family 17
OG0005217	23	23	None	None
OG0005218	23	23	None	None
OG0005219	23	23	PF05821	NADH-ubiquinone oxidoreductase ASHI subunit (CI-ASHI or NDUFB8)
OG0005220	23	23	PF00271;PF00176;PF07529	Helicase conserved C-terminal domain;SNF2-related domain;HSA domain
OG0005221	23	23	PF01751;PF00521;PF00204;PF02518;PF16898	Toprim domain;DNA gyrase/topoisomerase IV, subunit A;DNA gyrase B;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;C-terminal associated domain of TOPRIM
OG0005222	23	23	PF18972	Cns1/TTC4 Wheel domain
OG0005223	23	23	PF00459	Inositol monophosphatase family
OG0005224	23	23	None	None
OG0005225	23	23	PF05178;PF12936	KRI1-like family;KRI1-like family C-terminal
OG0005226	23	23	PF01156	Inosine-uridine preferring nucleoside hydrolase
OG0005227	23	23	PF09282	Mago binding
OG0005228	23	23	PF00817;PF11799;PF14377;PF16727	impB/mucB/samB family;impB/mucB/samB family C-terminal domain;Ubiquitin binding region;DNA repair protein REV1 C-terminal domain
OG0005229	23	23	PF09769	Apolipoprotein O
OG0005230	23	23	PF00153	Mitochondrial carrier protein
OG0005231	23	23	None	None
OG0005232	23	23	PF02777	Iron/manganese superoxide dismutases, C-terminal domain
OG0005233	23	23	PF07647	SAM domain (Sterile alpha motif)
OG0005234	23	23	PF00397;PF01846	WW domain;FF domain
OG0005235	23	23	PF05346	Eukaryotic membrane protein family
OG0005236	23	23	PF01569	PAP2 superfamily
OG0005237	23	23	PF10584;PF00227	Proteasome subunit A N-terminal signature;Proteasome subunit
OG0005238	23	23	PF07500;PF00628;PF07744	Transcription factor S-II (TFIIS), central domain;PHD-finger;SPOC domain
OG0005239	23	23	PF05983	MED7 protein
OG0005240	23	23	None	None
OG0005241	23	23	PF00646	F-box domain
OG0005242	23	23	PF15454	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
OG0005243	23	23	PF00400;PF12937	WD domain, G-beta repeat;F-box-like
OG0005244	23	23	PF10447;PF14382	Exosome component EXOSC1/CSL4;Exosome complex exonuclease RRP4 N-terminal region
OG0005245	23	23	PF06428	GDP/GTP exchange factor Sec2p
OG0005246	23	23	PF00155	Aminotransferase class I and II
OG0005247	23	23	None	None
OG0005248	23	23	PF07543	Protein trafficking PGA2
OG0005249	23	23	PF15630	CENP-S protein
OG0005250	23	23	None	None
OG0005251	23	23	PF00400;PF08625	WD domain, G-beta repeat;Utp13 specific WD40 associated domain
OG0005252	23	23	PF01556;PF00226	DnaJ C terminal domain;DnaJ domain
OG0005253	23	23	PF04502	Saf4/Yju2 protein 
OG0005254	23	23	None	None
OG0005255	23	23	PF17681;PF04130	Gamma tubulin complex component N-terminal;Gamma tubulin complex component C-terminal
OG0005256	23	23	PF01793	Glycolipid 2-alpha-mannosyltransferase
OG0005257	23	23	PF02148;PF00443	Zn-finger in ubiquitin-hydrolases and other protein;Ubiquitin carboxyl-terminal hydrolase
OG0005258	23	23	PF01652	Eukaryotic initiation factor 4E
OG0005259	23	23	PF02219	Methylenetetrahydrofolate reductase
OG0005260	23	23	PF07915	Glucosidase II beta subunit-like protein
OG0005261	23	23	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0005262	23	23	None	None
OG0005263	23	23	PF02046	Cytochrome c oxidase subunit VIa
OG0005264	23	23	PF02225	PA domain
OG0005265	23	23	None	None
OG0005266	23	23	None	None
OG0005267	23	23	PF12862	Anaphase-promoting complex subunit 5
OG0005268	23	23	None	None
OG0005269	23	23	PF03943;PF02136	TAP C-terminal domain;Nuclear transport factor 2 (NTF2) domain
OG0005270	23	23	PF00271;PF04851	Helicase conserved C-terminal domain;Type III restriction enzyme, res subunit
OG0005271	23	23	None	None
OG0005272	23	23	PF01042	Endoribonuclease L-PSP
OG0005273	23	23	None	None
OG0005274	23	23	PF00005;PF00664	ABC transporter;ABC transporter transmembrane region
OG0005275	23	23	PF11915	Protein of unknown function (DUF3433)
OG0005276	23	23	PF13840	ACT domain 
OG0005277	23	23	PF13679	Methyltransferase domain
OG0005278	23	23	PF00416	Ribosomal protein S13/S18
OG0005279	23	23	PF01244	Membrane dipeptidase (Peptidase family M19)
OG0005280	23	23	PF00610;PF00611;PF00620	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP);Fes/CIP4, and EFC/F-BAR homology domain;RhoGAP domain
OG0005281	23	23	PF06687	SUR7/PalI family
OG0005282	23	23	PF16983	Molybdate transporter of MFS superfamily
OG0005283	23	23	PF00173	Cytochrome b5-like Heme/Steroid binding domain
OG0005284	23	23	None	None
OG0005285	23	23	PF00957;PF13774	Synaptobrevin;Regulated-SNARE-like domain
OG0005286	23	23	PF08265	YL1 nuclear protein C-terminal domain
OG0005287	23	23	PF17172;PF17171	Glutathione S-transferase N-terminal domain ;Glutathione S-transferase, C-terminal domain
OG0005288	23	23	PF08241	Methyltransferase domain
OG0005289	23	23	PF00400	WD domain, G-beta repeat
OG0005290	23	23	PF07064	RIC1
OG0005291	23	23	PF00871	Acetokinase family
OG0005292	23	23	PF01798;PF09785	snoRNA binding domain, fibrillarin;Prp31 C terminal domain
OG0005293	23	23	PF02184;PF14559	HAT (Half-A-TPR) repeat;Tetratricopeptide repeat
OG0005294	23	23	None	None
OG0005295	23	23	None	None
OG0005296	23	23	PF05383	La domain
OG0005297	23	23	PF00010	Helix-loop-helix DNA-binding domain
OG0005298	23	23	PF03666	Nitrogen Permease regulator of amino acid transport activity 3
OG0005299	23	23	PF12697	Alpha/beta hydrolase family
OG0005300	23	20	PF00324	Amino acid permease
OG0005301	23	23	PF00153	Mitochondrial carrier protein
OG0005302	23	23	None	None
OG0005303	23	23	PF04082	Fungal specific transcription factor domain 
OG0005304	23	23	PF04082	Fungal specific transcription factor domain 
OG0005305	23	23	PF00172;PF11951	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain
OG0005306	23	23	PF04479	RTA1 like protein
OG0005307	23	23	PF00464	Serine hydroxymethyltransferase
OG0005308	23	23	PF16450;PF00004	Proteasomal ATPase OB C-terminal domain;ATPase family associated with various cellular activities (AAA)
OG0005309	23	23	PF11704	Vesicle coat protein involved in Golgi to plasma membrane transport
OG0005310	23	23	PF00102	Protein-tyrosine phosphatase
OG0005311	23	23	PF13540;PF00415	Regulator of chromosome condensation (RCC1) repeat;Regulator of chromosome condensation (RCC1) repeat
OG0005312	23	23	PF04136	Conserved oligomeric Golgi complex subunit 3, N-terminal
OG0005313	23	23	PF04437	RINT-1/TIP-1 family
OG0005314	23	23	PF01612;PF00570;PF08066	3'-5' exonuclease;HRDC domain;PMC2NT (NUC016) domain
OG0005315	23	23	None	None
OG0005316	23	23	PF01853	MOZ/SAS family
OG0005317	23	22	None	None
OG0005318	23	23	None	None
OG0005319	23	23	PF03378;PF03810;PF08506	CAS/CSE protein, C-terminus;Importin-beta N-terminal domain;Cse1
OG0005320	23	23	PF11864;PF03542;PF02145	Domain of unknown function (DUF3384);Tuberin;Rap/ran-GAP
OG0005321	23	23	PF07778	Mis6 
OG0005322	23	23	PF00106	short chain dehydrogenase
OG0005323	23	23	PF00069	Protein kinase domain
OG0005324	23	23	PF03715	Noc2p family
OG0005325	23	23	PF03997	VPS28 protein
OG0005326	23	23	PF00118;PF01504;PF01363	TCP-1/cpn60 chaperonin family;Phosphatidylinositol-4-phosphate 5-Kinase;FYVE zinc finger
OG0005327	23	23	None	None
OG0005328	23	23	PF00501;PF13193	AMP-binding enzyme;AMP-binding enzyme C-terminal domain
OG0005329	23	23	PF01231	Indoleamine 2,3-dioxygenase
OG0005330	23	23	PF08193	INO80 complex subunit Ies4
OG0005331	23	23	PF00027;PF13516;PF16643	Cyclic nucleotide-binding domain;Leucine Rich repeat;Unstructured region on cNMP-binding protein
OG0005332	23	23	PF07690	Major Facilitator Superfamily
OG0005333	23	23	PF01249	Ribosomal protein S21e 
OG0005334	23	23	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0005335	23	14	None	None
OG0005336	23	23	PF02213	GYF domain
OG0005337	23	23	PF13921	Myb-like DNA-binding domain
OG0005338	23	23	PF18147;PF00271;PF12513	Suv3 C-terminal domain 1;Helicase conserved C-terminal domain;Mitochondrial degradasome RNA helicase subunit C terminal
OG0005339	23	23	PF00324	Amino acid permease
OG0005340	23	23	PF00654;PF00571	Voltage gated chloride channel;CBS domain
OG0005341	23	23	PF00282	Pyridoxal-dependent decarboxylase conserved domain
OG0005342	23	23	PF00027;PF01734	Cyclic nucleotide-binding domain;Patatin-like phospholipase
OG0005343	23	23	PF07541;PF00575	Eukaryotic translation initiation factor 2 alpha subunit;S1 RNA binding domain
OG0005344	23	23	PF00153	Mitochondrial carrier protein
OG0005345	23	23	None	None
OG0005346	23	23	PF08491	Squalene epoxidase
OG0005347	23	23	PF04802	Phosphatase 4 regulatory subunit 3
OG0005348	23	23	None	None
OG0005349	23	23	PF00667;PF00175;PF01558	FAD binding domain;Oxidoreductase NAD-binding domain ;Pyruvate ferredoxin/flavodoxin oxidoreductase
OG0005350	23	23	PF13532	2OG-Fe(II) oxygenase superfamily
OG0005351	23	23	PF00069	Protein kinase domain
OG0005352	23	23	PF00134	Cyclin, N-terminal domain
OG0005353	23	23	PF00125;PF16211	Core histone H2A/H2B/H3/H4;C-terminus of histone H2A
OG0005354	23	23	PF00125	Core histone H2A/H2B/H3/H4
OG0005355	23	21	PF12755	Vacuolar 14 Fab1-binding region
OG0005356	23	23	None	None
OG0005357	23	23	PF00173;PF00487	Cytochrome b5-like Heme/Steroid binding domain;Fatty acid desaturase
OG0005358	23	23	None	None
OG0005359	23	23	PF00282	Pyridoxal-dependent decarboxylase conserved domain
OG0005360	23	23	PF00071	Ras family
OG0005361	23	23	PF01871	AMMECR1
OG0005362	23	23	PF02076	Pheromone A receptor
OG0005363	23	23	PF00436	Single-strand binding protein family
OG0005364	23	23	PF03199;PF03917	Eukaryotic glutathione synthase;Eukaryotic glutathione synthase, ATP binding domain
OG0005365	23	23	PF00271;PF00176	Helicase conserved C-terminal domain;SNF2-related domain
OG0005366	23	23	PF00155	Aminotransferase class I and II
OG0005367	23	23	None	None
OG0005368	23	23	PF02581;PF02110	Thiamine monophosphate synthase;Hydroxyethylthiazole kinase family
OG0005369	23	23	PF01476	LysM domain
OG0005370	23	23	PF03178;PF10433	CPSF A subunit region;Mono-functional DNA-alkylating methyl methanesulfonate N-term
OG0005371	23	23	PF13824;PF20179	Zinc-finger of mitochondrial splicing suppressor 51;MSS51 C-terminal domain
OG0005372	23	23	PF00208;PF05088	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase;Bacterial NAD-glutamate dehydrogenase, catalytic domain
OG0005373	23	23	PF03357	Snf7
OG0005374	23	23	PF00400;PF12937	WD domain, G-beta repeat;F-box-like
OG0005375	23	23	PF10261	Fat storage-inducing transmembrane protein
OG0005376	23	23	PF00069	Protein kinase domain
OG0005377	23	23	PF01363	FYVE zinc finger
OG0005378	23	23	None	None
OG0005379	23	23	PF00582	Universal stress protein family
OG0005380	23	23	PF00177	Ribosomal protein S7p/S5e
OG0005381	23	23	PF00108;PF02803	Thiolase, N-terminal domain;Thiolase, C-terminal domain
OG0005382	23	23	PF02423	Ornithine cyclodeaminase/mu-crystallin family
OG0005383	23	23	PF00484	Carbonic anhydrase
OG0005384	23	23	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
OG0005385	23	23	PF16503;PF01171	Zinc-ribbon;PP-loop family
OG0005386	23	23	PF01853;PF17772	MOZ/SAS family;MYST family zinc finger domain
OG0005387	23	23	PF01844	HNH endonuclease
OG0005388	23	23	None	None
OG0005389	23	20	PF02705	K+ potassium transporter integral membrane domain
OG0005390	23	23	PF14234	Domain of unknown function (DUF4336)
OG0005391	23	23	PF13000	Acetyl-coenzyme A transporter 1
OG0005392	23	23	PF09496	Cenp-O kinetochore centromere component
OG0005393	23	22	None	None
OG0005394	23	23	None	None
OG0005395	23	23	PF01849;PF19026	NAC domain;HYPK UBA domain
OG0005396	23	23	PF05873	ATP synthase D chain, mitochondrial (ATP5H)
OG0005397	23	23	PF00996	GDP dissociation inhibitor
OG0005398	23	23	PF01138	3' exoribonuclease family, domain 1
OG0005399	23	23	PF13805	Eisosome component PIL1
OG0005400	23	23	PF01423	LSM domain 
OG0005401	23	23	PF00867;PF00752;PF02809	XPG I-region;XPG N-terminal domain;Ubiquitin interaction motif
OG0005402	23	23	PF07653;PF04088	Variant SH3 domain;Peroxin 13, N-terminal region
OG0005403	23	23	PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin
OG0005404	23	23	PF02187	Growth-Arrest-Specific Protein 2 Domain
OG0005405	23	23	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0005406	23	23	None	None
OG0005407	23	23	None	None
OG0005408	23	23	None	None
OG0005409	23	23	PF05071	NADH ubiquinone oxidoreductase subunit NDUFA12
OG0005410	23	23	PF00307	Calponin homology (CH) domain
OG0005411	23	23	PF03033;PF00201	Glycosyltransferase family 28 N-terminal domain;UDP-glucoronosyl and UDP-glucosyl transferase
OG0005412	23	23	PF09811	Essential protein Yae1, N terminal
OG0005413	23	23	None	None
OG0005414	23	23	PF01467	Cytidylyltransferase-like
OG0005415	23	23	PF13445	RING-type zinc-finger
OG0005416	23	23	PF16561	Glycogen recognition site of AMP-activated protein kinase
OG0005417	23	23	PF02383	SacI homology domain
OG0005418	23	23	None	None
OG0005419	23	23	None	None
OG0005420	23	23	PF01613	Flavin reductase like domain
OG0005421	23	23	None	None
OG0005422	23	23	PF13193;PF00501	AMP-binding enzyme C-terminal domain;AMP-binding enzyme
OG0005423	23	23	PF06644	ATP11 protein
OG0005424	23	23	PF01851;PF17781;PF18051	Proteasome/cyclosome repeat;RPN1 N-terminal domain;26S proteasome non-ATPase regulatory subunit RPN1 C-terminal
OG0005425	23	23	PF16413;PF13589;PF01119	DNA mismatch repair protein Mlh1 C-terminus;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;DNA mismatch repair protein, C-terminal domain
OG0005426	23	23	PF02190;PF00004;PF05362	ATP-dependent protease La (LON) substrate-binding domain ;ATPase family associated with various cellular activities (AAA);Lon protease (S16) C-terminal proteolytic domain
OG0005427	23	23	PF08784;PF01336	Replication protein A C terminal;OB-fold nucleic acid binding domain
OG0005428	23	23	None	None
OG0005429	23	23	None	None
OG0005430	23	23	None	None
OG0005431	23	23	None	None
OG0005432	23	23	PF00136;PF14260	DNA polymerase family B;C4-type zinc-finger of DNA polymerase delta
OG0005433	23	23	PF07651;PF01608	ANTH domain;I/LWEQ domain
OG0005434	23	23	PF00069;PF06479	Protein kinase domain;Ribonuclease 2-5A
OG0005435	23	23	PF03155	ALG6, ALG8 glycosyltransferase family
OG0005436	23	23	None	None
OG0005437	23	23	PF05183	RNA dependent RNA polymerase
OG0005438	23	23	PF00096	Zinc finger, C2H2 type
OG0005439	23	23	PF14228;PF14222;PF14225	Cell morphogenesis central region;Cell morphogenesis N-terminal;Cell morphogenesis C-terminal
OG0005440	23	23	PF00258;PF00667;PF00175	Flavodoxin;FAD binding domain;Oxidoreductase NAD-binding domain 
OG0005441	23	23	PF05328	CybS, succinate dehydrogenase cytochrome B small subunit
OG0005442	23	23	PF00579;PF16714	tRNA synthetases class I (W and Y);Tyrosyl-tRNA synthetase C-terminal domain
OG0005443	23	23	PF06218	Nitrogen permease regulator 2
OG0005444	23	23	None	None
OG0005445	23	23	PF00156	Phosphoribosyl transferase domain
OG0005446	23	23	PF16004;PF03764;PF03144;PF00679;PF00009	116 kDa U5 small nuclear ribonucleoprotein component N-terminus;Elongation factor G, domain IV;Elongation factor Tu domain 2;Elongation factor G C-terminus;Elongation factor Tu GTP binding domain
OG0005447	23	23	PF00121	Triosephosphate isomerase
OG0005448	23	23	PF18136;PF00476	DNA mitochondrial polymerase exonuclease domain;DNA polymerase family A
OG0005449	23	23	PF06912	Protein of unknown function (DUF1275)
OG0005450	23	23	PF01652	Eukaryotic initiation factor 4E
OG0005451	23	23	None	None
OG0005452	23	23	PF14413;PF04446	Thg1 C terminal domain;tRNAHis guanylyltransferase
OG0005453	23	23	PF00400	WD domain, G-beta repeat
OG0005454	23	23	PF04992;PF04997;PF00623;PF04998;PF04990;PF05000;PF04983	RNA polymerase Rpb1, domain 6;RNA polymerase Rpb1, domain 1;RNA polymerase Rpb1, domain 2;RNA polymerase Rpb1, domain 5;RNA polymerase Rpb1, domain 7;RNA polymerase Rpb1, domain 4;RNA polymerase Rpb1, domain 3
OG0005455	23	23	PF02020	eIF4-gamma/eIF5/eIF2-epsilon
OG0005456	23	23	None	None
OG0005457	23	23	PF01088	Ubiquitin carboxyl-terminal hydrolase, family 1
OG0005458	23	23	PF13369;PF08755	Transglutaminase-like superfamily;Hemimethylated DNA-binding protein YccV like
OG0005459	23	23	PF12352;PF05008	Snare region anchored in the vesicle membrane C-terminus;Vesicle transport v-SNARE protein N-terminus
OG0005460	23	23	PF04488	Glycosyltransferase sugar-binding region containing DXD motif   
OG0005461	23	23	PF01757	Acyltransferase family
OG0005462	23	23	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
OG0005463	23	23	PF00535	Glycosyl transferase family 2
OG0005464	23	23	PF00004	ATPase family associated with various cellular activities (AAA)
OG0005465	23	23	None	None
OG0005466	23	23	PF00071	Ras family
OG0005467	23	23	PF04116	Fatty acid hydroxylase
OG0005468	23	23	PF01329	Pterin 4 alpha carbinolamine dehydratase
OG0005469	23	17	None	None
OG0005470	23	23	PF00790	VHS domain
OG0005471	23	23	PF08238	Sel1 repeat
OG0005472	23	23	None	None
OG0005473	23	23	None	None
OG0005474	23	23	PF04082	Fungal specific transcription factor domain 
OG0005475	23	23	None	None
OG0005476	23	23	None	None
OG0005477	23	22	PF00002	7 transmembrane receptor (Secretin family)
OG0005478	23	23	PF04699	ARP2/3 complex 16 kDa subunit (p16-Arc)
